Order,Order Date,Currency,Order Subtotal,Order Shipping Price,Order Tax Total,Order Total,Order Refunded Amount,Fulfillment Date,Fulfillment Type,Fulfillment Status,Channels,Fulfillment Location,Item Quantity,Item SKU,Item Variation,Item Price,Item Options Total Price,Item Total Price,Item ID,Modifier ID
,2025/10/22,USD,6.5,,0.51,8.01,,,,,Mosa Tea,Mosa Tea,1,,,5.5,6.5,7.01,MTI0036,MTM0021
,2025/10/22,USD,3.25,,0.25,3.5,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,3.5,MTI0014,MTM0475
Kiosk,2025/10/22,USD,7.0,,0.54,7.54,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.0,7.0,7.54,MTI0025,MTM0108
Kiosk,2025/10/22,USD,14.62,,1.14,17.95,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.5,6.5,3.5,MTI0015,MTM0497
Kiosk,2025/10/22,USD,14.62,,1.14,17.95,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.5,7.25,3.9,MTI0011,MTM0511
Kiosk,2025/10/22,USD,14.62,,1.14,17.95,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.75,7.75,8.36,MTI0021,MTM0166
,2025/10/22,USD,7.25,,0.56,7.81,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0249
,2025/10/22,USD,12.25,,0.95,13.2,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.0,6.47,MTI0035,MTM0536
,2025/10/22,USD,12.25,,0.95,13.2,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.25,6.25,6.73,MTI0005,MTM0536
,2025/10/22,USD,8.25,,0.64,9.89,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,8.25,8.89,MTI0002,MTM0135
,2025/10/22,USD,7.0,,0.54,8.54,,,,,Mosa Tea,Mosa Tea,1,,,7.0,7.0,7.54,MTI0010,MTM0349
,2025/10/22,USD,6.0,,0.47,7.47,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.0,6.47,MTI0025,MTM0145
DoorDash,2025/10/22,USD,14.25,,0.83,15.08,,"10/22/2025, 3:19 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,7.0,7.0,7.41,MTI0030,MTM0524
DoorDash,2025/10/22,USD,14.25,,0.83,15.08,,"10/22/2025, 3:19 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,7.25,7.25,7.67,MTI0002,MTM0128
,2025/10/22,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0017,MTM0038
Kiosk,2025/10/22,USD,10.0,,0.78,10.78,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.5,6.5,3.5,MTI0013,MTM0332
Kiosk,2025/10/22,USD,10.0,,0.78,10.78,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,6.75,7.28,MTI0027,MTM0103
Kiosk,2025/10/22,USD,6.75,,0.52,7.27,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0020,MTM0145
Kiosk,2025/10/22,USD,6.75,,0.52,7.27,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0035,MTM0278
Kiosk,2025/10/22,USD,7.0,,0.54,7.54,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0145
Square Online 1066263552,2025/10/22,USD,15.0,,1.17,16.17,,"10/22/2025, 3:45 PM",Pickup,Completed,Mosa Tea,Mosa Tea,2,,,6.5,8.5,8.08,MTI0011,MTM0376
Square Online 1066263552,2025/10/22,USD,15.0,,1.17,16.17,,"10/22/2025, 3:45 PM",Pickup,Completed,Mosa Tea,Mosa Tea,2,,Regular,6.5,8.5,8.09,MTI0015,MTM0376
Kiosk,2025/10/22,USD,7.0,,0.54,7.54,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0017,MTM0142
Kiosk,2025/10/22,USD,7.0,,0.54,7.54,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.0,7.0,7.54,MTI0025,MTM0047
Kiosk,2025/10/22,USD,7.0,,0.54,7.54,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0017,MTM0047
Kiosk,2025/10/22,USD,7.75,,0.6,8.35,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.75,8.35,MTI0031,MTM0099
,2025/10/22,USD,7.0,,0.54,8.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0023
,2025/10/22,USD,6.5,,0.51,8.01,,,,,Mosa Tea,Mosa Tea,2,,,6.5,6.5,7.01,MTI0013,MTM0345
DoorDash,2025/10/22,USD,14.0,,0.76,14.76,,"10/22/2025, 3:57 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,,6.0,7.0,7.38,MTI0025,MTM0026
DoorDash,2025/10/22,USD,14.0,,0.76,14.76,,"10/22/2025, 3:57 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,7.0,7.0,7.38,MTI0030,MTM0014
,2025/10/22,USD,7.25,,0.56,8.81,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0249
,2025/10/22,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0037
,2025/10/22,USD,6.5,,0.51,7.01,,,,,Mosa Tea,Mosa Tea,2,,Regular,6.5,6.5,7.01,MTI0015,MTM0510
Kiosk,2025/10/22,USD,22.75,,1.77,24.52,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.25,8.25,8.89,MTI0002,MTM0068
Kiosk,2025/10/22,USD,22.75,,1.77,24.52,,,Self-serve,Completed,Kiosk,Mosa Tea,1,645689Z,Regular,7.0,8.0,8.62,MTI0029,MTM0067
Kiosk,2025/10/22,USD,22.75,,1.77,24.52,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0001,MTM0003
Kiosk,2025/10/22,USD,13.5,,1.05,14.55,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0021,MTM0145
Kiosk,2025/10/22,USD,13.5,,1.05,14.55,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.0,6.75,7.28,MTI0034,MTM0094
Square Online 1169812404,2025/10/22,USD,10.0,,0.78,10.78,,"10/22/2025, 4:45 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,3.5,MTI0015,MTM0300
Square Online 1169812404,2025/10/22,USD,10.0,,0.78,10.78,,"10/22/2025, 4:45 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.28,MTI0021,MTM0003
Square Online 398426100,2025/10/22,USD,6.5,,0.51,8.01,,"10/22/2025, 4:45 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,,6.5,6.5,3.51,MTI0011,MTM0300
Square Online 398426100,2025/10/22,USD,6.5,,0.51,8.01,,"10/22/2025, 4:45 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,3.5,MTI0014,MTM0429
,2025/10/22,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.75,7.27,MTI0025,MTM0537
,2025/10/22,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,0.0,MTI0030,MTM0080
,2025/10/22,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0035,MTM0287
,2025/10/22,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0035,MTM0287
Kiosk,2025/10/22,USD,6.75,,0.52,7.27,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0017,MTM0024
,2025/10/22,USD,6.25,,0.49,7.74,,,,,Mosa Tea,Mosa Tea,1,,,5.5,6.25,6.74,MTI0036,MTM0015
,2025/10/22,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,2,,Regular,7.0,7.0,15.09,MTI0030,MTM0023
,2025/10/22,USD,7.0,,0.54,8.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0031,MTM0003
,2025/10/22,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0035,MTM0275
,2025/10/22,USD,7.0,,0.54,8.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0031,MTM0023
,2025/10/22,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.25,7.0,7.54,MTI0032,MTM0094
,2025/10/22,USD,7.25,,0.56,8.81,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0249
,2025/10/22,USD,13.75,,1.07,15.32,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.75,7.28,MTI0025,MTM0009
,2025/10/22,USD,13.75,,1.07,15.32,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0017,MTM0176
,2025/10/22,USD,7.0,,0.54,8.54,,,,,Mosa Tea,Mosa Tea,1,,,7.0,7.0,7.54,MTI0010,MTM0318
Square Online 1091910765,2025/10/22,USD,7.75,,0.6,9.35,,"10/22/2025, 7:20 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,,6.0,7.75,8.35,MTI0025,MTM0119
,2025/10/22,USD,6.5,,0.51,7.01,,,,,Mosa Tea,Mosa Tea,1,,,6.5,6.5,7.01,MTI0013,MTM0429
,2025/10/22,USD,7.2,,0.56,7.76,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,8.0,7.76,MTI0035,MTM0582
,2025/10/22,USD,15.75,,1.22,18.47,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,9.0,9.7,MTI0002,MTM0254
,2025/10/22,USD,15.75,,1.22,18.47,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0035,MTM0267
,2025/10/22,USD,14.25,,1.11,15.36,,,,,Mosa Tea,Mosa Tea,1,,,6.0,7.0,7.55,MTI0025,MTM0074
,2025/10/22,USD,14.25,,1.11,15.36,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,7.25,7.81,MTI0001,MTM0208
DoorDash,2025/10/22,USD,21.75,,1.18,22.93,,"10/22/2025, 7:44 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.0,6.0,6.33,MTI0003,
DoorDash,2025/10/22,USD,21.75,,1.18,22.93,,"10/22/2025, 7:44 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,,6.5,6.5,6.85,MTI0009,MTM0308
DoorDash,2025/10/22,USD,21.75,,1.18,22.93,,"10/22/2025, 7:44 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,7.0,9.25,9.75,MTI0030,MTM0034
,2025/10/22,USD,0.0,,0.0,0.0,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,8.25,0.0,MTI0002,MTM0205
,2025/10/22,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0017,MTM0047
,2025/10/22,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0020,MTM0524
Kiosk,2025/10/22,USD,20.75,,1.61,22.36,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0027,MTM0017
Kiosk,2025/10/22,USD,20.75,,1.61,22.36,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0027,MTM0543
Kiosk,2025/10/22,USD,20.75,,1.61,22.36,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,6.75,7.28,MTI0035,MTM0267
,2025/10/22,USD,14.25,,1.11,15.36,,,,,Mosa Tea,Mosa Tea,1,645689Z,Regular,7.0,7.0,7.55,MTI0029,MTM0190
,2025/10/22,USD,14.25,,1.11,15.36,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0128
Kiosk,2025/10/22,USD,11.0,,0.85,11.85,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,5.5,5.5,5.92,MTI0023,MTM0555
Kiosk,2025/10/22,USD,11.0,,0.85,11.85,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,5.5,5.5,5.93,MTI0018,MTM0555
,2025/10/22,USD,13.5,,1.05,14.55,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0020,MTM0093
,2025/10/22,USD,13.5,,1.05,14.55,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.28,MTI0020,MTM0155
Kiosk,2025/10/22,USD,13.75,,1.07,14.82,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.75,6.75,7.28,MTI0020,MTM0069
Kiosk,2025/10/22,USD,13.75,,1.07,14.82,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,7.0,7.0,7.54,MTI0010,MTM0453
,2025/10/22,USD,6.5,,0.51,7.01,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0015,MTM0308
Kiosk,2025/10/22,USD,18.5,,1.44,19.94,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,5.5,5.5,5.93,MTI0018,MTM0155
Kiosk,2025/10/22,USD,18.5,,1.44,19.94,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,5.5,6.5,7.0,MTI0007,MTM0163
Kiosk,2025/10/22,USD,18.5,,1.44,19.94,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.5,6.5,7.01,MTI0013,MTM0487
Kiosk,2025/10/22,USD,6.5,,0.51,7.01,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,5.5,6.5,7.01,MTI0018,MTM0181
,2025/10/22,USD,14.75,,1.15,15.9,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.55,MTI0035,MTM0580
,2025/10/22,USD,14.75,,1.15,15.9,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,7.75,8.35,MTI0021,MTM0227
,2025/10/22,USD,12.5,,0.97,15.35,,,,,Mosa Tea,Mosa Tea,1,,Regular,5.5,5.5,5.93,MTI0007,MTM0037
,2025/10/22,USD,12.5,,0.97,15.35,,,,,Mosa Tea,Mosa Tea,1,,,6.0,7.0,7.54,MTI0025,MTM0008
Kiosk,2025/10/22,USD,19.0,,1.48,24.28,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,5.5,6.25,6.74,MTI0028,MTM0222
Kiosk,2025/10/22,USD,19.0,,1.48,24.28,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0035,MTM0282
Kiosk,2025/10/22,USD,19.0,,1.48,24.28,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.0,6.0,6.47,MTI0034,MTM0155
Kiosk,2025/10/22,USD,7.0,,0.54,7.54,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0031,MTM0093
,2025/10/22,USD,13.75,,1.07,16.88,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.28,MTI0020,MTM0014
,2025/10/22,USD,13.75,,1.07,16.88,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0145
Kiosk,2025/10/22,USD,7.25,,0.56,7.81,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0057
,2025/10/23,USD,14.0,,1.09,17.19,,,,,Mosa Tea,Mosa Tea,1,645689Z,Regular,7.0,7.0,7.54,MTI0029,MTM0057
,2025/10/23,USD,14.0,,1.09,17.19,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0030,MTM0003
,2025/10/23,USD,14.5,,1.13,15.63,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.55,MTI0035,MTM0289
,2025/10/23,USD,14.5,,1.13,15.63,,,,,Mosa Tea,Mosa Tea,1,,,6.5,7.5,8.08,MTI0009,MTM0325
,2025/10/23,USD,17.5,,1.36,18.86,,,,,Mosa Tea,Mosa Tea,2,,,6.0,6.0,12.93,MTI0025,MTM0102
,2025/10/23,USD,17.5,,1.36,18.86,,,,,Mosa Tea,Mosa Tea,1,,Regular,5.5,5.5,5.93,MTI0018,MTM0102
,2025/10/23,USD,5.5,,0.43,5.93,,,,,Mosa Tea,Mosa Tea,1,,Regular,5.5,5.5,5.93,MTI0018,MTM0102
,2025/10/23,USD,6.0,,0.47,7.47,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.0,6.47,MTI0034,MTM0546
,2025/10/23,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0023
,2025/10/23,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.55,MTI0017,MTM0047
,2025/10/23,USD,7.5,,0.58,9.08,,,,,Mosa Tea,Mosa Tea,1,,,6.5,7.5,8.08,MTI0011,MTM0478
,2025/10/23,USD,7.25,,0.56,7.81,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0190
,2025/10/23,USD,13.75,,1.07,16.88,,,,,Mosa Tea,Mosa Tea,1,D365253,Regular,6.75,6.75,7.28,MTI0019,MTM0384
,2025/10/23,USD,13.75,,1.07,16.88,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0017,MTM0047
,2025/10/23,USD,7.0,,0.54,8.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0023
,2025/10/23,USD,6.5,,0.51,7.01,,,,,Mosa Tea,Mosa Tea,1,,,6.5,6.5,7.01,MTI0011,MTM0487
,2025/10/23,USD,6.0,,0.47,6.47,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.0,6.47,MTI0017,MTM0546
,2025/10/23,USD,6.25,,0.49,6.74,,,,,Mosa Tea,Mosa Tea,1,,,5.5,6.25,6.74,MTI0036,MTM0231
Kiosk,2025/10/23,USD,6.75,,0.52,7.27,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0020,MTM0155
,2025/10/23,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0035,MTM0513
Kiosk,2025/10/23,USD,12.5,,0.97,13.47,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.0,6.0,6.47,MTI0017,MTM0023
Kiosk,2025/10/23,USD,12.5,,0.97,13.47,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,,6.5,6.5,7.0,MTI0013,MTM0481
,2025/10/23,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0035,MTM0512
,2025/10/23,USD,13.25,,1.03,15.28,,,,,Mosa Tea,Mosa Tea,1,D365253,Regular,6.75,6.75,7.27,MTI0019,MTM0403
,2025/10/23,USD,13.25,,1.03,15.28,,,,,Mosa Tea,Mosa Tea,1,,Regular,5.5,6.5,7.01,MTI0023,MTM0100
,2025/10/23,USD,21.5,,1.67,24.17,,,,,Mosa Tea,Mosa Tea,1,,,6.5,7.5,8.08,MTI0013,MTM0344
,2025/10/23,USD,21.5,,1.67,24.17,,,,,Mosa Tea,Mosa Tea,2,,,6.0,8.0,15.09,MTI0034,MTM0056
,2025/10/23,USD,7.75,,0.6,8.35,,,,,Mosa Tea,Mosa Tea,1,,,6.0,7.75,8.35,MTI0034,MTM0040
Kiosk,2025/10/23,USD,6.75,,0.52,7.27,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0020,MTM0221
,2025/10/23,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,,7.0,7.0,7.54,MTI0010,MTM0436
DoorDash,2025/10/23,USD,15.0,,0.82,15.82,,"10/23/2025, 2:02 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.25,7.0,7.38,MTI0032,MTM0081
DoorDash,2025/10/23,USD,15.0,,0.82,15.82,,"10/23/2025, 2:02 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,7.25,8.0,8.44,MTI0002,MTM0129
,2025/10/23,USD,6.53,,0.51,9.04,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,7.25,7.04,MTI0015,MTM0430
,2025/10/23,USD,6.3,,0.49,6.79,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,6.79,MTI0017,MTM0140
,2025/10/23,USD,4.95,,0.38,5.33,,,,,Mosa Tea,Mosa Tea,1,,Regular,5.5,5.5,5.33,MTI0022,MTM0080
,2025/10/23,USD,13.25,,1.03,14.28,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0017,MTM0094
,2025/10/23,USD,13.25,,1.03,14.28,,,,,Mosa Tea,Mosa Tea,1,,,6.5,6.5,7.01,MTI0013,MTM0461
,2025/10/23,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0035,MTM0289
,2025/10/23,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0093
,2025/10/23,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.75,6.75,7.27,MTI0020,MTM0037
,2025/10/23,USD,7.0,,0.54,8.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0037
,2025/10/23,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,2,,Regular,7.0,7.0,15.09,MTI0030,MTM0069
,2025/10/23,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0102
,2025/10/23,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.55,MTI0006,MTM0085
,2025/10/23,USD,13.0,,1.01,14.01,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0003
,2025/10/23,USD,13.0,,1.01,14.01,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.0,6.47,MTI0035,MTM0003
,2025/10/23,USD,13.75,,1.07,14.82,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.28,MTI0035,MTM0268
,2025/10/23,USD,13.75,,1.07,14.82,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.54,MTI0017,MTM0028
Kiosk,2025/10/23,USD,15.25,,1.18,16.43,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.25,7.25,7.81,MTI0002,MTM0249
Kiosk,2025/10/23,USD,15.25,,1.18,16.43,,,Self-serve,Completed,Kiosk,Mosa Tea,1,,Regular,7.0,8.0,8.62,MTI0030,MTM0140
,2025/10/23,USD,6.53,,0.51,8.04,,,,,Mosa Tea,Mosa Tea,1,,,6.25,7.25,7.04,MTI0024,MTM0021
,2025/10/23,USD,13.5,,1.05,14.55,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.75,7.27,MTI0025,MTM0099
,2025/10/23,USD,13.5,,1.05,14.55,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.28,MTI0027,MTM0156
,2025/10/23,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0137
,2025/10/23,USD,14.0,,1.09,15.09,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.0,7.55,MTI0017,MTM0181
,2025/10/23,USD,6.25,,0.49,7.24,,,,,Mosa Tea,Mosa Tea,1,,,5.5,6.25,6.74,MTI0036,MTM0525
Square Online 1690540933,2025/10/23,USD,15.25,,1.18,18.72,,"10/23/2025, 5:05 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,Regular,6.0,7.75,8.35,MTI0027,MTM0538
Square Online 1690540933,2025/10/23,USD,15.25,,1.18,18.72,,"10/23/2025, 5:05 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,Regular,6.75,7.5,8.08,MTI0021,MTM0146
,2025/10/23,USD,13.75,,1.07,14.82,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,7.25,7.81,MTI0001,MTM0094
,2025/10/23,USD,13.75,,1.07,14.82,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.5,6.5,7.01,MTI0014,MTM0440
,2025/10/23,USD,12.5,,0.97,13.47,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.0,6.47,MTI0006,MTM0069
,2025/10/23,USD,12.5,,0.97,13.47,,,,,Mosa Tea,Mosa Tea,1,,,5.5,6.5,7.0,MTI0036,MTM0096
,2025/10/23,USD,14.5,,1.13,15.63,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.25,7.25,7.81,MTI0032,MTM0185
,2025/10/23,USD,14.5,,1.13,15.63,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.25,7.25,7.82,MTI0026,MTM0149
DoorDash f89e6010,2025/10/23,USD,14.0,,1.09,15.09,,"10/23/2025, 5:13 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0003
DoorDash f89e6010,2025/10/23,USD,14.0,,1.09,15.09,,"10/23/2025, 5:13 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,7.0,7.0,7.55,MTI0030,MTM0037
DoorDash 2fd743a7,2025/10/23,USD,15.5,,1.2,16.7,,"10/23/2025, 5:36 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,6.75,7.5,8.08,MTI0020,MTM0537
DoorDash 2fd743a7,2025/10/23,USD,15.5,,1.2,16.7,,"10/23/2025, 5:36 PM",Pickup,Completed,DoorDash,Mosa Tea,1,,Regular,7.25,8.0,8.62,MTI0002,MTM0191
,2025/10/23,USD,6.75,,0.52,7.27,,,,,Mosa Tea,Mosa Tea,1,,,6.0,6.75,7.27,MTI0025,MTM0081
,2025/10/23,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,6.25,7.0,7.54,MTI0032,MTM0556
,2025/10/23,USD,7.25,,0.56,7.81,,,,,Mosa Tea,Mosa Tea,1,,,6.5,7.25,7.81,MTI0013,MTM0479
,2025/10/23,USD,7.0,,0.54,7.54,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.0,7.0,7.54,MTI0030,MTM0155
,2025/10/23,USD,8.25,,0.64,9.89,,,,,Mosa Tea,Mosa Tea,1,,Regular,7.25,8.25,8.89,MTI0002,MTM0203
Square Online 1444805916,2025/10/23,USD,6.75,,0.52,8.27,,"10/23/2025, 6:20 PM",Pickup,Completed,Mosa Tea,Mosa Tea,1,,Regular,6.0,6.75,7.27,MTI0027,MTM0038
